cand,family,series,kind,periods,pub_lag_days,first_obs,transform,window,sign_IS,SR_IS,SR_OOS,SR_full,SR_full_gross,SR_full_stubcost,SR_of_SR,positive_years,n_years,beta,mean_pos,max_dd_days,max_dd_pct,turnover_ann,held_pct,tcost_pct_of_gross,gate_srsr,gate_posyr,gate_beta,gate_nyr,gate_oos,n_gates
copper_yoy|signth|w252,commodity,copper,yoy,12,35,1992-01-01,signth,252,-1,0.317,-0.404,0.111,0.115,0.114,0.072,0.538,26,0.054,-0.005214976485895836,3317,-78.95,3.46,98.26,3.74,False,False,True,True,False,2
cn_leading_idx_level|rankc|w60,cn_cycle,cn_leading_idx,level,0,45,1992-05-01,rankc,60,1,0.27,-0.269,0.11,0.121,0.117,0.049,0.577,26,-0.06,0.018365277689395682,1417,-85.07,9.17,95.63,9.48,False,False,True,True,False,2
us_philly_fed_level|dev|w60,us_survey,us_philly_fed,level,0,21,1968-05-01,dev,60,1,0.229,-0.19,0.109,0.123,0.118,0.086,0.577,26,-0.045,-0.007122584202574336,4676,-91.88,10.37,99.17,11.47,False,False,True,True,False,2
wti_level|dev|w252,commodity,wti,level,0,0,1986-01-02,dev,252,-1,0.186,-0.087,0.108,0.128,0.122,0.253,0.56,25,-0.059,-0.07686732287440835,4451,-56.95,17.66,99.46,15.83,False,False,True,True,False,2
cn_leading_idx_level|selfz|w60,cn_cycle,cn_leading_idx,level,0,45,1992-05-01,selfz,60,1,0.268,-0.301,0.107,0.125,0.119,0.067,0.577,26,-0.018,0.0035497586079882714,1745,-84.67,12.88,99.56,14.05,False,False,True,True,False,2
us_retail_inv_sales_level|robustz|w120,us_cycle,us_retail_inv_sales,level,0,75,1992-01-01,robustz,120,-1,0.177,-0.037,0.107,0.117,0.113,0.125,0.56,25,0.029,0.037166956664522584,2437,-45.11,7.26,99.35,8.59,False,False,True,True,False,2
us_freight_tsi_yoy|dev|w120,us_cycle,us_freight_tsi,yoy,12,90,2000-01-01,dev,120,-1,0.172,-0.079,0.106,0.116,0.113,0.106,0.462,26,-0.053,-0.005845418741375487,4251,-84.11,7.46,99.48,7.95,False,False,True,True,False,2
us_mfg_new_orders_yoy|selfz|w60,us_cycle,us_mfg_new_orders,yoy,12,65,1992-02-01,selfz,60,1,0.154,-0.015,0.105,0.121,0.116,-0.034,0.423,26,0.033,0.017646836487038492,3170,-74.01,11.88,99.5,13.33,False,False,True,True,False,2
us_dxy_broad_level|dev|w60,fx,us_dxy_broad,level,0,0,2006-01-02,dev,60,-1,0.102,0.109,0.105,0.133,0.123,-0.076,0.429,21,-0.203,-0.027280225868299066,4381,-44.7,23.65,99.42,21.1,False,False,False,True,True,2
us_electronics_ppi_yoy|dev|w60,semis,us_electronics_ppi,yoy,12,45,1965-12-01,dev,60,-1,0.319,-0.381,0.103,0.115,0.111,0.138,0.615,26,-0.116,-0.01573918606863699,1754,-88.98,8.66,99.3,10.8,False,False,True,True,False,2
us_dxy_broad_level|signth|w60,fx,us_dxy_broad,level,0,0,2006-01-02,signth,60,-1,0.102,0.096,0.1,0.127,0.118,0.014,0.524,21,-0.156,-0.006579801123256374,4381,-57.5,22.92,99.68,21.33,False,False,False,True,True,2
cn_shanghai_comp_yoy|robustz|w60,cn_cycle,cn_shanghai_comp,yoy,12,31,1999-01-01,robustz,60,1,0.261,-0.292,0.099,0.111,0.107,0.133,0.577,26,-0.053,0.0055712567258504,1729,-62.1,8.53,98.52,11.26,False,False,True,True,False,2
us_philly_fed_level|robustz|w120,us_survey,us_philly_fed,level,0,21,1968-05-01,robustz,120,1,0.243,-0.282,0.098,0.11,0.106,0.143,0.52,25,-0.073,-0.010232494979366746,4567,-59.27,8.18,99.21,11.27,False,False,True,True,False,2
us_empire_state_level|dev|w252,us_survey,us_empire_state,level,0,16,2001-07-01,dev,252,1,0.061,0.169,0.094,0.103,0.1,0.108,0.64,25,-0.152,-0.04395757056148619,5484,-86.97,7.37,99.75,8.64,False,False,False,True,True,2
us_philly_fed_level|selfz|w120,us_survey,us_philly_fed,level,0,21,1968-05-01,selfz,120,1,0.164,-0.074,0.092,0.104,0.1,0.117,0.577,26,-0.012,-0.001958868475909677,4567,-62.79,8.67,99.38,11.6,False,False,True,True,False,2
us_semi_ip_yoy|rankc|w252,semis,us_semi_ip,yoy,12,46,1972-01-01,rankc,252,1,0.252,-0.323,0.091,0.096,0.094,0.077,0.56,25,-0.033,0.0332312593051839,2244,-63.84,4.46,99.72,5.13,False,False,True,True,False,2
us_freight_tsi_yoy|rankc|w60,us_cycle,us_freight_tsi,yoy,12,90,2000-01-01,rankc,60,1,0.126,-0.004,0.089,0.104,0.099,0.144,0.615,26,0.023,0.0031846127010038833,3545,-95.8,11.47,99.4,13.66,False,False,True,True,False,2
us_semi_ppi_yoy|dev|w60,semis,us_semi_ppi,yoy,12,45,1967-01-01,dev,60,-1,0.252,-0.331,0.086,0.097,0.094,0.086,0.538,26,-0.097,-0.014372686015247625,1885,-82.28,7.99,99.38,11.73,False,False,True,True,False,2
cn_shanghai_comp_yoy|dev|w252,cn_cycle,cn_shanghai_comp,yoy,12,31,1999-01-01,dev,252,1,0.202,-0.217,0.085,0.09,0.088,0.061,0.6,25,0.035,0.06962314683617862,3977,-67.97,4.0,99.55,5.27,False,False,True,True,False,2
us_recession_prob_level|dev|w252,us_cycle,us_recession_prob,level,0,75,1967-06-01,dev,252,-1,0.211,-0.257,0.084,0.089,0.088,-0.067,0.4,25,-0.067,-0.09518461344519978,2284,-69.46,4.15,99.55,5.88,False,False,True,True,False,2
wti_level|selfz|w252,commodity,wti,level,0,0,1986-01-02,selfz,252,-1,0.158,-0.098,0.084,0.107,0.099,0.232,0.52,25,-0.024,-0.04851209508191725,4431,-53.93,19.04,99.42,20.85,False,False,True,True,False,2
cn_leading_idx_level|bdtanh|w252,cn_cycle,cn_leading_idx,level,0,45,1992-05-01,bdtanh,252,1,0.155,-0.091,0.082,0.085,0.084,0.091,0.48,25,-0.055,0.0007027336219849822,2398,-82.62,2.82,99.74,3.96,False,False,True,True,False,2
us_philly_fed_level|robustz|w60,us_survey,us_philly_fed,level,0,21,1968-05-01,robustz,60,1,0.273,-0.402,0.077,0.093,0.088,0.14,0.577,26,-0.081,-0.03949838001167148,4513,-62.13,9.19,98.77,17.35,False,False,True,True,False,2
us_recession_prob_level|rankc|w120,us_cycle,us_recession_prob,level,0,75,1967-06-01,rankc,120,-1,0.208,-0.264,0.076,0.086,0.083,0.044,0.462,26,0.069,-0.012204502566628294,4073,-90.27,7.51,99.38,11.45,False,False,True,True,False,2
us_breakeven_5y5y_level|selfz|w60,rates,us_breakeven_5y5y,level,0,0,2003-01-02,selfz,60,-1,0.207,-0.202,0.074,0.128,0.11,0.222,0.625,24,0.013,-0.0150921072596291,2311,-62.09,41.85,99.35,42.52,False,False,True,True,False,2
us_semi_ip_nsa_yoy|rankc|w252,semis,us_semi_ip_nsa,yoy,12,46,1972-01-01,rankc,252,1,0.236,-0.347,0.073,0.079,0.077,0.046,0.56,25,-0.023,0.01554372286252086,2345,-69.59,5.41,99.75,7.75,False,False,True,True,False,2
us_freight_tsi_yoy|rankc|w120,us_cycle,us_freight_tsi,yoy,12,90,2000-01-01,rankc,120,-1,0.13,-0.089,0.072,0.083,0.079,0.07,0.5,26,-0.041,0.00626205167350764,5484,-99.61,8.51,99.25,12.57,False,False,True,True,False,2
cn_shanghai_comp_yoy|rankc|w252,cn_cycle,cn_shanghai_comp,yoy,12,31,1999-01-01,rankc,252,1,0.199,-0.242,0.071,0.077,0.076,0.051,0.48,25,-0.035,0.03296422658233631,2406,-67.86,4.84,99.77,7.75,False,False,True,True,False,2
us_semi_ip_nsa_yoy|selfz|w252,semis,us_semi_ip_nsa,yoy,12,46,1972-01-01,selfz,252,1,0.271,-0.433,0.07,0.076,0.074,0.021,0.48,25,-0.023,0.01290271909231381,2401,-77.76,4.83,99.64,7.41,False,False,True,True,False,2
twd_usd_level|signth|w252,fx,twd_usd,level,0,0,1983-10-03,signth,252,1,0.234,-0.405,0.068,0.084,0.079,0.03,0.538,26,0.121,-0.013446330922334727,2154,-102.58,12.62,99.77,19.1,False,False,True,True,False,2
twd_usd_level|dev|w252,fx,twd_usd,level,0,0,1983-10-03,dev,252,1,0.233,-0.352,0.066,0.082,0.076,0.062,0.52,25,0.112,-0.021707276467352314,1847,-103.97,13.66,99.51,19.54,False,False,True,True,False,2
krw_usd_level|robustz|w120,fx,krw_usd,level,0,0,1981-04-13,robustz,120,1,0.108,-0.046,0.066,0.091,0.083,0.063,0.52,25,0.097,0.0007941040772695204,4493,-73.62,19.62,99.14,27.76,False,False,True,True,False,2
us_semi_ip_nsa_yoy|bdtanh|w252,semis,us_semi_ip_nsa,yoy,12,46,1972-01-01,bdtanh,252,1,0.235,-0.344,0.065,0.069,0.068,0.046,0.52,25,-0.001,0.02238426899025902,2311,-71.04,4.3,99.52,6.91,False,False,True,True,False,2
cn_exports_yoy|dev|w120,cn_cycle,cn_exports,yoy,12,60,1992-01-01,dev,120,1,0.114,-0.06,0.064,0.076,0.072,0.063,0.615,26,0.067,0.014842329848476393,5369,-66.68,8.11,99.23,15.85,False,False,True,True,False,2
us_recession_prob_level|bdtanh|w60,us_cycle,us_recession_prob,level,0,75,1967-06-01,bdtanh,60,-1,0.259,-0.436,0.064,0.076,0.072,0.051,0.538,26,0.129,0.02326236619210338,2204,-73.75,9.38,99.68,15.68,False,False,True,True,False,2
us_mfg_new_orders_yoy|bdtanh|w60,us_cycle,us_mfg_new_orders,yoy,12,65,1992-02-01,bdtanh,60,1,0.103,-0.036,0.063,0.076,0.072,-0.092,0.5,26,0.02,0.008559345806580123,3170,-74.93,10.67,99.58,17.64,False,False,True,True,False,2
us_semi_ip_yoy|robustz|w252,semis,us_semi_ip,yoy,12,46,1972-01-01,robustz,252,1,0.258,-0.404,0.062,0.066,0.065,0.001,0.52,25,-0.116,-0.0027989268334626303,2368,-82.22,3.88,99.71,6.24,False,False,True,True,False,2
copper_yoy|rankc|w252,commodity,copper,yoy,12,35,1992-01-01,rankc,252,-1,0.237,-0.399,0.062,0.068,0.066,0.009,0.6,25,0.007,-0.010028464068773618,3363,-77.76,4.48,99.6,7.84,False,False,True,True,False,2
us_breakeven_5y5y_level|rankc|w60,rates,us_breakeven_5y5y,level,0,0,2003-01-02,rankc,60,-1,0.194,-0.216,0.061,0.119,0.1,0.196,0.625,24,0.001,-0.02624693164266398,2272,-63.03,45.62,99.34,48.73,False,False,True,True,False,2
us_philly_fed_level|signth|w252,us_survey,us_philly_fed,level,0,21,1968-05-01,signth,252,-1,0.196,-0.268,0.057,0.064,0.062,0.067,0.5,26,-0.003,-0.011273375367593578,2657,-68.79,5.93,99.75,11.41,False,False,True,True,False,2
us_semi_ip_yoy|bdtanh|w252,semis,us_semi_ip,yoy,12,46,1972-01-01,bdtanh,252,1,0.249,-0.418,0.056,0.059,0.058,0.02,0.52,25,0.005,0.038417551949305156,2284,-77.37,3.44,99.57,6.41,False,False,True,True,False,2
us_freight_tsi_yoy|bdtanh|w252,us_cycle,us_freight_tsi,yoy,12,90,2000-01-01,bdtanh,252,-1,0.087,-0.02,0.056,0.063,0.061,-0.026,0.4,25,-0.068,0.013245270975158376,4125,-101.93,6.12,99.72,11.22,False,False,True,True,False,2
us_retail_inv_sales_level|selfz|w120,us_cycle,us_retail_inv_sales,level,0,75,1992-01-01,selfz,120,1,0.103,-0.081,0.053,0.064,0.06,0.093,0.538,26,0.03,-0.0011858379238405986,4562,-55.73,7.74,99.23,16.74,False,False,True,True,False,2
us_philly_fed_level|signth|w60,us_survey,us_philly_fed,level,0,21,1968-05-01,signth,60,1,0.111,-0.1,0.053,0.067,0.063,0.077,0.5,26,-0.01,0.006547436944616811,4676,-84.24,11.11,99.29,21.24,False,False,True,True,False,2
us_freight_tsi_yoy|dev|w252,us_cycle,us_freight_tsi,yoy,12,90,2000-01-01,dev,252,-1,0.094,-0.07,0.048,0.056,0.053,-0.046,0.44,25,-0.103,-0.015418014670407406,4125,-102.74,6.32,99.51,13.36,False,False,True,True,False,2
us_semi_ip_nsa_yoy|robustz|w120,semis,us_semi_ip_nsa,yoy,12,46,1972-01-01,robustz,120,1,0.21,-0.416,0.044,0.053,0.05,-0.058,0.44,25,-0.081,-0.015828399547181595,3977,-76.0,6.63,99.23,16.0,False,False,True,True,False,2
us_recession_prob_level|robustz|w120,us_cycle,us_recession_prob,level,0,75,1967-06-01,robustz,120,-1,0.063,-0.006,0.044,0.053,0.05,0.022,0.4,25,0.132,0.03919548868384373,5523,-85.34,5.91,99.54,16.21,False,False,True,True,False,2
us_semi_ip_yoy|selfz|w252,semis,us_semi_ip,yoy,12,46,1972-01-01,selfz,252,1,0.301,-0.613,0.042,0.046,0.045,-0.016,0.56,25,-0.029,0.024352482934357735,2401,-96.97,3.9,99.65,9.74,False,False,True,True,False,2
us_empire_state_level|signth|w120,us_survey,us_empire_state,level,0,16,2001-07-01,signth,120,-1,0.101,-0.106,0.042,0.053,0.049,0.09,0.423,26,0.089,0.0036822849213621086,2712,-67.17,9.24,99.54,20.88,False,False,True,True,False,2
kr_exports_yoy|robustz|w252,kr_tech_demand,kr_exports,yoy,12,60,1957-01-01,robustz,252,-1,0.268,-0.414,0.041,0.05,0.047,-0.079,0.4,25,-0.071,-0.00927766433631371,4057,-119.97,6.98,99.44,17.98,False,False,True,True,False,2
wti_level|dev|w120,commodity,wti,level,0,0,1986-01-02,dev,120,-1,0.066,-0.021,0.041,0.066,0.058,0.192,0.5,26,0.015,-0.060913958882902304,4451,-96.14,21.28,99.43,38.95,False,False,True,True,False,2
cn_shanghai_comp_yoy|bdtanh|w252,cn_cycle,cn_shanghai_comp,yoy,12,31,1999-01-01,bdtanh,252,1,0.163,-0.254,0.04,0.045,0.043,0.063,0.44,25,0.026,0.062127218364537634,3977,-68.69,3.84,99.74,10.23,False,False,True,True,False,2
wti_level|signth|w60,commodity,wti,level,0,0,1986-01-02,signth,60,1,0.061,-0.017,0.039,0.075,0.063,-0.056,0.577,26,-0.069,0.031139941264158713,2587,-87.37,28.77,99.55,48.1,False,False,True,True,False,2
us_recession_prob_level|robustz|w60,us_cycle,us_recession_prob,level,0,75,1967-06-01,robustz,60,-1,0.112,-0.167,0.038,0.051,0.047,0.016,0.423,26,0.122,0.06687321017297843,5234,-65.75,8.22,99.36,26.01,False,False,True,True,False,2
us_empire_state_level|bdtanh|w60,us_survey,us_empire_state,level,0,16,2001-07-01,bdtanh,60,-1,0.175,-0.284,0.038,0.053,0.048,0.057,0.423,26,0.066,-0.01990864162129597,2702,-68.82,11.73,99.66,27.58,False,False,True,True,False,2
us_mfg_new_orders_yoy|rankc|w60,us_cycle,us_mfg_new_orders,yoy,12,65,1992-02-01,rankc,60,1,0.09,-0.107,0.036,0.051,0.046,-0.138,0.5,26,0.029,0.014226173704862306,4073,-68.61,12.33,99.59,30.73,False,False,True,True,False,2
us_retail_inv_sales_level|dev|w120,us_cycle,us_retail_inv_sales,level,0,75,1992-01-01,dev,120,1,0.085,-0.094,0.035,0.044,0.041,0.074,0.5,26,0.057,0.010182752840278537,4257,-52.05,6.3,99.2,19.67,False,False,True,True,False,2
us_cfnai_level|bdtanh|w252,us_cycle,us_cfnai,level,0,56,1967-03-01,bdtanh,252,1,0.057,-0.018,0.034,0.048,0.044,-0.08,0.52,25,0.023,-0.028396792509187987,4073,-83.82,10.34,99.19,28.77,False,False,True,True,False,2
us_semi_ip_nsa_yoy|robustz|w252,semis,us_semi_ip_nsa,yoy,12,46,1972-01-01,robustz,252,1,0.175,-0.307,0.033,0.039,0.037,-0.012,0.56,25,-0.103,-0.013523525604977035,1792,-69.75,5.05,99.85,14.18,False,False,True,True,False,2
us_cfnai_level|rankc|w252,us_cycle,us_cfnai,level,0,56,1967-03-01,rankc,252,1,0.096,-0.117,0.033,0.047,0.042,-0.083,0.56,25,0.024,-0.014868215179202152,4073,-98.06,10.81,99.44,30.37,False,False,True,True,False,2
krw_usd_level|signth|w60,fx,krw_usd,level,0,0,1981-04-13,signth,60,1,0.053,-0.02,0.032,0.067,0.055,0.024,0.538,26,0.092,0.003451478431058827,4493,-70.09,27.99,99.87,51.69,False,False,True,True,False,2
us_retail_inv_sales_level|bdtanh|w120,us_cycle,us_retail_inv_sales,level,0,75,1992-01-01,bdtanh,120,1,0.077,-0.09,0.031,0.04,0.037,0.092,0.577,26,0.03,0.01195914948439435,5742,-59.84,7.33,99.64,24.12,False,False,True,True,False,2
us_recession_prob_level|dev|w60,us_cycle,us_recession_prob,level,0,75,1967-06-01,dev,60,-1,0.194,-0.441,0.03,0.039,0.036,-0.148,0.385,26,0.068,-0.040780577403084155,4057,-82.9,6.73,95.76,23.29,False,False,True,True,False,2
us_philly_fed_level|dev|w120,us_survey,us_philly_fed,level,0,21,1968-05-01,dev,120,1,0.07,-0.07,0.029,0.04,0.036,0.031,0.538,26,-0.037,-0.007465450034147709,5484,-77.65,8.06,99.23,26.46,False,False,True,True,False,2
cn_exports_yoy|dev|w252,cn_cycle,cn_exports,yoy,12,60,1992-01-01,dev,252,-1,0.091,-0.122,0.028,0.038,0.035,-0.038,0.48,25,-0.041,-0.0006465831884805434,4194,-102.1,6.96,99.09,25.28,False,False,True,True,False,2
cn_shanghai_comp_yoy|robustz|w252,cn_cycle,cn_shanghai_comp,yoy,12,31,1999-01-01,robustz,252,1,0.146,-0.259,0.028,0.033,0.032,0.006,0.36,25,0.015,0.0193434048943913,2501,-74.37,4.31,99.75,15.76,False,False,True,True,False,2
us_freight_tsi_yoy|rankc|w252,us_cycle,us_freight_tsi,yoy,12,90,2000-01-01,rankc,252,-1,0.086,-0.118,0.028,0.036,0.034,-0.095,0.4,25,-0.073,0.0028111865311762603,4194,-110.2,6.74,99.47,22.25,False,False,True,True,False,2
us_philly_fed_level|bdtanh|w120,us_survey,us_philly_fed,level,0,21,1968-05-01,bdtanh,120,1,0.083,-0.118,0.024,0.035,0.031,0.004,0.577,26,0.001,0.008978187232452122,5369,-69.78,8.44,99.59,31.09,False,False,True,True,False,2
wti_level|bdtanh|w60,commodity,wti,level,0,0,1986-01-02,bdtanh,60,1,0.063,-0.074,0.024,0.06,0.048,-0.116,0.538,26,-0.052,0.03519856996215061,1916,-73.86,29.53,99.64,60.91,False,False,True,True,False,2
us_mfg_new_orders_yoy|dev|w252,us_cycle,us_mfg_new_orders,yoy,12,65,1992-02-01,dev,252,-1,0.046,-0.032,0.022,0.029,0.027,0.123,0.56,25,0.017,0.029345992787660993,4829,-82.12,6.25,99.51,24.46,False,False,True,True,False,2
wti_level|robustz|w252,commodity,wti,level,0,0,1986-01-02,robustz,252,-1,0.064,-0.075,0.022,0.043,0.036,0.183,0.52,25,0.03,-0.008145520520220951,4777,-66.14,17.63,99.6,48.91,False,False,True,True,False,2
us_retail_inv_sales_level|signth|w120,us_cycle,us_retail_inv_sales,level,0,75,1992-01-01,signth,120,1,0.1,-0.185,0.02,0.029,0.026,0.009,0.577,26,0.009,0.0030629318294462925,6085,-57.85,6.7,99.42,30.64,False,False,True,True,False,2
cn_exports_yoy|robustz|w252,cn_cycle,cn_exports,yoy,12,60,1992-01-01,robustz,252,-1,0.074,-0.102,0.019,0.029,0.026,0.0,0.48,25,0.029,0.02836441172367307,4236,-115.7,7.41,99.68,34.9,False,False,True,True,False,2
us_recession_prob_level|robustz|w252,us_cycle,us_recession_prob,level,0,75,1967-06-01,robustz,252,-1,0.118,-0.249,0.018,0.025,0.023,-0.001,0.44,25,0.06,-0.013607561495369284,2368,-60.39,5.18,99.63,27.08,False,False,True,True,False,2
krw_usd_level|bdtanh|w120,fx,krw_usd,level,0,0,1981-04-13,bdtanh,120,1,0.057,-0.089,0.016,0.044,0.035,0.018,0.5,26,0.096,0.0026035900013404727,4493,-93.46,22.2,99.66,63.56,False,False,True,True,False,2
wti_level|selfz|w60,commodity,wti,level,0,0,1986-01-02,selfz,60,1,0.045,-0.056,0.016,0.058,0.045,-0.127,0.5,26,-0.062,0.025010662751144018,1889,-64.43,32.02,99.5,71.95,False,False,True,True,False,2
krw_usd_level|selfz|w252,fx,krw_usd,level,0,0,1981-04-13,selfz,252,1,0.101,-0.193,0.015,0.039,0.031,0.054,0.52,25,0.122,0.00017466856770363473,4493,-115.03,19.07,99.59,60.87,False,False,True,True,False,2
us_freight_tsi_yoy|selfz|w60,us_cycle,us_freight_tsi,yoy,12,90,2000-01-01,selfz,60,1,0.063,-0.11,0.014,0.029,0.024,0.046,0.538,26,0.029,-0.004479039632860334,6141,-85.01,11.42,99.32,51.57,False,False,True,True,False,2
us_mfg_new_orders_yoy|signth|w252,us_cycle,us_mfg_new_orders,yoy,12,65,1992-02-01,signth,252,-1,0.081,-0.172,0.009,0.015,0.013,0.18,0.5,26,0.032,0.0130919111068395,4526,-92.84,5.71,98.95,42.75,False,False,True,True,False,2
us_empire_state_level|selfz|w60,us_survey,us_empire_state,level,0,16,2001-07-01,selfz,60,-1,0.154,-0.33,0.009,0.026,0.02,0.04,0.385,26,0.067,-0.012441464787218304,2847,-65.52,12.16,99.18,64.4,False,False,True,True,False,2
krw_usd_level|bdtanh|w60,fx,krw_usd,level,0,0,1981-04-13,bdtanh,60,1,0.059,-0.115,0.009,0.045,0.033,0.004,0.538,26,0.102,0.00355157671020723,5752,-68.29,28.99,99.64,79.89,False,False,True,True,False,2
kr_exports_sa_yoy|rankc|w252,kr_tech_demand,kr_exports_sa,yoy,12,60,1957-01-01,rankc,252,-1,0.287,-0.625,0.006,0.015,0.012,-0.112,0.4,25,-0.11,-0.027978050312357068,4177,-131.84,6.9,99.49,58.02,False,False,True,True,False,2
kr_exports_yoy|rankc|w252,kr_tech_demand,kr_exports,yoy,12,60,1957-01-01,rankc,252,-1,0.289,-0.603,0.006,0.015,0.012,-0.122,0.4,25,-0.101,-0.028125200233278216,4057,-130.4,7.35,99.32,59.12,False,False,True,True,False,2
kr_exports_yoy|signth|w252,kr_tech_demand,kr_exports,yoy,12,60,1957-01-01,signth,252,-1,0.29,-0.641,0.006,0.013,0.011,-0.066,0.385,26,-0.079,-0.034885926878979574,4005,-157.04,5.49,99.75,51.91,False,False,True,True,False,2
kr_exports_yoy|selfz|w252,kr_tech_demand,kr_exports,yoy,12,60,1957-01-01,selfz,252,-1,0.272,-0.583,0.004,0.012,0.009,-0.121,0.4,25,-0.114,-0.040634684130207405,4057,-122.63,6.66,99.6,71.11,False,False,True,True,False,2
cn_exports_yoy|rankc|w60,cn_cycle,cn_exports,yoy,12,60,1992-01-01,rankc,60,-1,0.079,-0.183,0.004,0.02,0.015,0.056,0.462,26,-0.07,-0.02593551681096461,2467,-62.38,12.22,99.27,79.53,False,False,True,True,False,2
us_freight_tsi_yoy|selfz|w252,us_cycle,us_freight_tsi,yoy,12,90,2000-01-01,selfz,252,-1,0.025,-0.052,0.003,0.011,0.009,-0.079,0.4,25,-0.082,-0.00267652792806508,4194,-102.83,6.61,99.64,72.89,False,False,True,True,False,2
us_semi_ip_yoy|signth|w120,semis,us_semi_ip,yoy,12,46,1972-01-01,signth,120,1,0.232,-0.589,-0.002,0.003,0.001,-0.0,0.5,26,-0.104,0.009423399953623214,2204,-95.43,4.51,99.27,178.42,False,False,True,True,False,2
us_empire_state_level|rankc|w120,us_survey,us_empire_state,level,0,16,2001-07-01,rankc,120,-1,0.014,-0.037,-0.002,0.011,0.007,-0.028,0.52,25,0.079,-0.008428417566305333,2714,-59.23,10.58,99.64,118.63,False,False,True,True,False,2
wti_level|rankc|w60,commodity,wti,level,0,0,1986-01-02,rankc,60,1,0.011,-0.034,-0.002,0.043,0.028,-0.114,0.5,26,-0.059,0.02848287229946768,2096,-77.33,34.96,99.66,104.04,False,False,True,True,False,2
cn_exports_yoy|signth|w120,cn_cycle,cn_exports,yoy,12,60,1992-01-01,signth,120,-1,0.051,-0.138,-0.003,0.009,0.005,0.016,0.423,26,0.035,0.011357994724108266,4177,-68.81,8.89,99.31,129.07,False,False,True,True,False,2
us_retail_inv_sales_level|selfz|w60,us_cycle,us_retail_inv_sales,level,0,75,1992-01-01,selfz,60,-1,0.07,-0.229,-0.003,0.012,0.007,-0.023,0.538,26,-0.036,-0.003385978840424426,2401,-60.36,10.42,99.45,124.14,False,False,True,True,False,2
kr_exports_yoy|robustz|w120,kr_tech_demand,kr_exports,yoy,12,60,1957-01-01,robustz,120,-1,0.198,-0.465,-0.004,0.009,0.005,-0.092,0.4,25,0.011,-0.0009763540038890214,4057,-91.23,8.4,99.19,138.12,False,False,True,True,False,2
us_semi_ip_nsa_yoy|dev|w252,semis,us_semi_ip_nsa,yoy,12,46,1972-01-01,dev,252,1,0.135,-0.369,-0.005,0.0,-0.002,-0.032,0.4,25,-0.012,0.028624368610484355,2311,-71.03,4.6,99.65,4874.11,False,False,True,True,False,2
copper_yoy|bdtanh|w252,commodity,copper,yoy,12,35,1992-01-01,bdtanh,252,-1,0.215,-0.561,-0.005,-0.001,-0.002,-0.041,0.56,25,-0.002,-0.018316835008704378,2769,-92.77,3.65,99.65,-875.82,False,False,True,True,False,2
us_breakeven_5y5y_level|signth|w252,rates,us_breakeven_5y5y,level,0,0,2003-01-02,signth,252,1,0.041,-0.12,-0.007,0.024,0.014,-0.183,0.458,24,-0.002,0.02046526309120769,4376,-76.42,24.01,99.84,128.69,False,False,True,True,False,2
krw_usd_level|rankc|w120,fx,krw_usd,level,0,0,1981-04-13,rankc,120,1,0.054,-0.16,-0.007,0.026,0.015,-0.016,0.5,26,0.1,0.007061107827337088,4493,-94.6,26.96,99.33,126.43,False,False,True,True,False,2
cn_exports_yoy|signth|w60,cn_cycle,cn_exports,yoy,12,60,1992-01-01,signth,60,-1,0.033,-0.113,-0.009,0.004,-0.0,0.052,0.462,26,-0.006,0.0018041446869416654,4177,-59.53,10.77,99.31,319.45,False,False,True,True,False,2
us_freight_tsi_yoy|bdtanh|w60,us_cycle,us_freight_tsi,yoy,12,90,2000-01-01,bdtanh,60,1,0.026,-0.105,-0.011,0.002,-0.003,0.008,0.5,26,0.03,-0.001700960847127992,6135,-96.2,10.48,99.66,787.42,False,False,True,True,False,2
kr_exports_sa_yoy|dev|w252,kr_tech_demand,kr_exports_sa,yoy,12,60,1957-01-01,dev,252,-1,0.306,-0.701,-0.012,-0.004,-0.007,-0.126,0.4,25,-0.131,-0.04510865608775033,4177,-148.8,6.03,99.62,-166.79,False,False,True,True,False,2
cn_exports_yoy|selfz|w60,cn_cycle,cn_exports,yoy,12,60,1992-01-01,selfz,60,-1,0.056,-0.18,-0.012,0.005,-0.001,0.06,0.385,26,-0.027,-0.01121742475719172,2517,-52.47,11.84,99.58,358.77,False,False,True,True,False,2
us_empire_state_level|rankc|w60,us_survey,us_empire_state,level,0,16,2001-07-01,rankc,60,-1,0.087,-0.25,-0.014,0.004,-0.002,0.035,0.423,26,0.053,-0.01622972395364838,4402,-70.82,13.21,99.38,479.55,False,False,True,True,False,2
cn_exports_yoy|signth|w252,cn_cycle,cn_exports,yoy,12,60,1992-01-01,signth,252,-1,-0.007,-0.034,-0.015,-0.006,-0.009,0.021,0.462,26,0.024,0.03682583554148565,4136,-100.48,6.89,99.31,-137.14,False,False,True,True,False,2
wti_level|selfz|w120,commodity,wti,level,0,0,1986-01-02,selfz,120,-1,-0.018,-0.009,-0.015,0.015,0.005,0.161,0.5,26,0.04,-0.031126810752746297,4775,-92.5,24.21,99.32,202.8,False,False,True,True,False,2
us_semi_ip_yoy|dev|w252,semis,us_semi_ip,yoy,12,46,1972-01-01,dev,252,1,0.163,-0.481,-0.016,-0.012,-0.013,-0.059,0.48,25,-0.012,0.04595444043504177,2288,-81.78,3.77,99.72,-33.78,False,False,True,True,False,2
